,Unnamed: 0,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,Unnamed: 10,Unnamed: 11,gender_int,sub_categories_int
24911,24911,19025,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Peep Toe Blue Peep Toes,,,1,4
24912,24912,2148,Men,Apparel,Topwear,Tshirts,Green,Spring,2011.0,Casual,Basics Men Green & White T-shirt,,,0,0
24913,24913,22258,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Inc. 5 Women Casual Blue Heels,,,1,4
24914,24914,19819,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Blue Sweatshirt,,,0,0
24915,24915,28762,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aurelia Women Red Kurta,,,1,0
24916,24916,2974,Women,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Puma Women's Heroes Green T-shirt,,,1,0
24917,24917,50678,Men,Apparel,Innerwear,Trunk,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue Trunks,,,0,5
24918,24918,22856,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Brown Casual Shoes,,,0,4
24919,24919,9792,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Ranger With Red Stitch Line White Shirts,,,0,0
24920,24920,27518,Women,Apparel,Innerwear,Briefs,White,Winter,2015.0,Casual,Jockey Lace Stretch White Boy Leg Brief,,,1,5
24921,24921,34933,Women,Apparel,Topwear,Dupatta,Lavender,Summer,2012.0,Ethnic,Fabindia Women Lavender Dupatta,,,1,0
24922,24922,51598,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Wrangler Women Blue Jeggings,,,1,1
24923,24923,28550,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Club Pique Polo Black T-shirt,,,0,0
24924,24924,10994,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Inkfruit Men Near Future Black Tshirts,,,0,0
24925,24925,14508,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Solid Navy Blue Jerseys,,,0,0
24926,24926,11846,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,Playboy Men Red Flip Flops,,,0,8
24927,24927,5963,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Solid Poplin Blue Shirt,,,0,0
24928,24928,39610,Women,Footwear,Shoes,Heels,Grey,Winter,2015.0,Casual,Catwalk Women Grey Heels,,,1,4
24929,24929,28908,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,BIBA Women Printed Red Kurta,,,1,0
24930,24930,13349,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans,,,1,1
24931,24931,19673,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,United Colors of Benetton Women Pink T-shirt,,,1,0
24932,24932,28134,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Jockey COMFORT PLUS Men Charcoal Brief 8044,,,0,5
24933,24933,47099,Boys,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Marvel Boys Red Shoes,,,2,4
24934,24934,27940,Women,Apparel,Bottomwear,Jeans,Turquoise Blue,Summer,2012.0,Casual,Jealous 21 Women Turquoise Blue Magic Colour Jeans,,,1,1
24935,24935,26892,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Jealous 21 Women Pink Top,,,1,0
24936,24936,39274,Men,Footwear,Shoes,Casual Shoes,Tan,Winter,2018.0,Casual,Red Chief Men Tan Shoes,,,0,4
24937,24937,15882,Unisex,Footwear,Shoes,Casual Shoes,Black,Winter,2013.0,Casual,Warner Bros Kids Unisex TJ Check Skate Black Casual Shoes,,,4,4
24938,24938,14950,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Status Quo Men Stripes Purple Tshirts,,,0,0
24939,24939,41960,Boys,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Authentic Red Shirt,,,2,0
24940,24940,5709,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2011.0,Casual,Reebok Men's Hanawi Terra Grey Flip Flop,,,0,8
24941,24941,25419,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Ballista II White Sports Shoes,,,0,4
24942,24942,36832,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Vishudh Women Green White & Green Kurta,,,1,0
24943,24943,21885,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,BIBA Women Printed Green Kurta,,,1,0
24944,24944,20957,Men,Footwear,Flip Flops,Flip Flops,Grey,Fall,2011.0,Casual,ADIDAS Men Numbers Grey Flip Flops,,,0,8
24945,24945,57039,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Women Black Dress,,,1,2
24946,24946,18593,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Volt White Sports Shoes,,,0,4
24947,24947,7862,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Men Black Round Neck T-shirt,,,0,0
24948,24948,13947,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Women Solid Blue Tshirts,,,1,0
24949,24949,16409,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Levis Men Striped Grey Shirt,,,0,0
24950,24950,12895,Boys,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Puma Boys Black Furure Cat Remix Sports Shoes,,,2,4
24951,24951,46379,Men,Apparel,Topwear,Shirts,Magenta,Summer,2012.0,Casual,ADIDAS Men Magenta & White Shirt,,,0,0
24952,24952,20196,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Navy Blue Polo T-shirt,,,0,0
24953,24953,53464,Women,Apparel,Innerwear,Bra,Maroon,Summer,2017.0,Casual,Amante Maroon Full-Coverage Lace Bra BCLC11,,,1,5
24954,24954,38955,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Palm Tree Boys Printed Green T-shirt,,,2,0
24955,24955,4626,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2011.0,Sports,ADIDAS Men's Boat Lace Low Red Black Brown Shoe,,,0,4
24956,24956,39887,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men White Twenty2Yds Sports Shoes,,,0,4
24957,24957,15271,Women,Footwear,Shoes,Casual Shoes,Silver,Fall,2011.0,Casual,ADIDAS Originals Women Top Ten HI Sleek Silver Casual Shoes,,,1,4
24958,24958,24536,Women,Apparel,Topwear,Kurtis,Black,Fall,2011.0,Ethnic,Mother Earth Women Black Printed Kurti,,,1,0
24959,24959,21878,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,BIBA Women Purple Printed Kurta,,,1,0
24960,24960,42724,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Sandals,,,1,4
24961,24961,26261,Men,Apparel,Topwear,Tshirts,Beige,Summer,2013.0,Casual,Proline Men Beige Polo Tshirt,,,0,0
24962,24962,12054,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Spykar Men Printed White T-Shirts,,,0,0
24963,24963,13186,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Fila Men Black Stradd Shoes,,,0,4
24964,24964,30304,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Soul Rebel Off White T-shirt,,,0,0
24965,24965,9139,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2011.0,Casual,Puma Men Bow Green Flip Flops,,,0,8
24966,24966,29229,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Power Howard Black Sports Shoes,,,0,4
24967,24967,51333,Men,Apparel,Topwear,Jackets,Beige,Summer,2015.0,Casual,Wildcraft Men Beige Wind Cheater Jackets,,,0,0
24968,24968,46384,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black Printed T-shirt,,,0,0
24969,24969,12868,Men,Footwear,Shoes,Formal Shoes,Black,Spring,2012.0,Formal,Lee Cooper Men Formal Black Shoes,,,0,4
24970,24970,35676,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,U.S. Polo Assn. Men Navy Blue Shoes,,,0,4
24971,24971,6171,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Lee Men's Indigo Blue White T-shirt,,,0,0
24972,24972,47256,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,FCUK Underwear Men Black Brief,,,0,5
24973,24973,26053,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt,,,0,0
24974,24974,12266,Men,Apparel,Topwear,Shirts,Blue,Winter,2011.0,Formal,Genesis Blue Formal Shirt,,,0,0
24975,24975,42516,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Mother Earth Women Blue Kurti,,,1,0
24976,24976,3631,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2011.0,Casual,Puma Men's Webster Brown Flip Flop,,,0,8
24977,24977,30136,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Flying Machine Men Printed Navy Blue T-shirt,,,0,0
24978,24978,27181,Men,Apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Trousers,,,0,1
24979,24979,7291,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Mickey Men's Donald Salute Star Brown T-shirt,,,0,0
24980,24980,35444,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Doodle Girls Pink Top,,,3,0
24981,24981,51101,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,Satya Paul Green Printed Saree,,,1,3
24982,24982,17714,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Reid & Taylor Men Check Red Shirt,,,0,0
24983,24983,6343,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Catwalk Women Black Peep Toes,,,1,4
24984,24984,34596,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Tonga Women Navy Lace Shirt,,,1,0
24985,24985,47064,Women,Apparel,Bottomwear,Patiala,Orange,Summer,2012.0,Ethnic,Shree Women Orange & Red Patiala,,,1,1
24986,24986,15043,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Jackets,,,0,0
24987,24987,45733,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Folklore Women Magenta Kurta,,,1,0
24988,24988,24704,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012.0,Casual,Puma Men Black Flip Flops,,,0,8
24989,24989,39289,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Chief Men Black Shoes,,,0,4
24990,24990,41393,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Wrangler Men Purple Shirt,,,0,0
24991,24991,2387,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Casual Black Shoe,,,0,4
24992,24992,48448,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,French Connection Men Purple T-shirt,,,0,0
24993,24993,23979,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Blue Striped Shirt,,,0,0
24994,24994,12602,Unisex,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Tantra Unisex Printed Green Tshirts,,,4,0
24995,24995,42172,Men,Apparel,Topwear,Tshirts,Red,Winter,2016.0,Casual,Status Quo Men Red T-shirt,,,0,0
24996,24996,3255,Women,Footwear,Shoes,Flats,Black,Fall,2010.0,Casual,Puma Women Zandy Black Ballerinas,,,1,4
24997,24997,23145,Women,Apparel,Topwear,Sweatshirts,Off White,Fall,2011.0,Casual,Quechua Women  Fleece Off-White Sweatshirt,,,1,0
24998,24998,6727,Unisex,Footwear,Flip Flops,Flip Flops,Purple,Winter,2011.0,Casual,Puma Unisex Coral Purple Flip Flop,,,4,8
24999,24999,22097,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men Casual White Shoes,,,0,4
25000,25000,59708,Women,Apparel,Innerwear,Briefs,White,Summer,2014.0,Casual,Avirate White & Lavender Brief,,,1,5
25001,25001,21612,Women,Apparel,Innerwear,Bra,Skin,Summer,2014.0,Casual,Enamor Women Smooth Skin Bra,,,1,5
25002,25002,4070,Women,Footwear,Shoes,Casual Shoes,Grey,Summer,2011.0,Casual,Numero Uno Women Canvas Grey Pink Shoe,,,1,4
25003,25003,45357,Women,Footwear,Shoes,Heels,Brown,Summer,2016.0,Casual,Cobblerz Women Brown Sandals,,,1,4
25004,25004,44285,Men,Apparel,Innerwear,Trunk,Black,Summer,2016.0,Casual,FCUK Underwear Men Black & White Trunks,,,0,5
25005,25005,37777,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,John Players Men Check Green Shirt,,,0,0
25006,25006,11087,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Green Check Shirt,,,0,0
25007,25007,24360,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Folklore Women Black Printed Kurta,,,1,0
25008,25008,10155,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Tr Bal Brown Casual Shoes,,,0,4
25009,25009,40625,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Light Green Kurta,,,1,0
25010,25010,4242,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Probase Men's Winner Formula Navy T-shirt,,,0,0
25011,25011,36497,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Folklore Women White Kurta,,,1,0
25012,25012,15615,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Running Red Jerseys,,,0,0
25013,25013,21420,Women,Apparel,Topwear,Tops,Blue,Winter,2012.0,Casual,Roxy Women Blue Top,,,1,0
25014,25014,53000,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari,,,1,3
25015,25015,5390,Unisex,Footwear,Shoes,Sports Shoes,Grey,,2011.0,Sports,Kalenji Kapteren 100 Grey Orang,,,4,4
25016,25016,37545,Boys,Apparel,Innerwear,Innerwear Vests,Yellow,Summer,2012.0,Casual,Madagascar3 Boys Yellow Innerwear Vest,,,2,5
25017,25017,45959,Women,Apparel,Topwear,Tops,Black,Fall,2012.0,Casual,Tokyo Talkies Women Black Top,,,1,0
25018,25018,32037,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Playboy Men White Socks,,,0,7
25019,25019,40417,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Tonga Women Beige & Purple Top,,,1,0
25020,25020,1730,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Reebok Women Black Pink Frisker Shoe,,,1,4
25021,25021,24152,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Aurelia Women Purple Kurta,,,1,0
25022,25022,10367,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Men Checks Purple Shirts,,,0,0
25023,25023,54225,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Highlander Men Khaki Chinos,,,0,1
25024,25024,30760,Men,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Men Printed Red Kurta,,,0,0
25025,25025,3067,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Tantra Women Right Now Grey T-shirt,,,1,0
25026,25026,26605,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Women Bodytrain Black Sports Shoes,,,1,4
25027,25027,12430,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Timberland Men Casual Blue Casual Shoes,,,0,4
25028,25028,18936,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Levi's Men Graphic Print Green Tshirt,,,0,0
25029,25029,47632,Women,Footwear,Shoes,Casual Shoes,Red,Spring,2013.0,Casual,Carlton London Women Red Shoes,,,1,4
25030,25030,51757,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels,,,1,4
25031,25031,2373,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Brown Formal Men's Shoe,,,0,4
25032,25032,43054,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Nike Men Green Portugal Football T-shirt,,,0,0
25033,25033,13724,Men,Accessories,Headwear,Caps,Black,Fall,2011.0,Casual,Proline Men Black Patterned Beanie,,,0,6
25034,25034,27511,Women,Apparel,Innerwear,Briefs,Pink,Summer,2017.0,Casual,Jockey Lace Stretch Pink Bikini Brief,,,1,5
25035,25035,31474,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2012.0,Casual,Black Coffee  Brown Formal Trousers,,,0,1
25036,25036,50443,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue Brief,,,0,5
25037,25037,28559,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Blow up Red T-shirt,,,0,0
25038,25038,34106,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Doodle Girls Printed White Top,,,3,0
25039,25039,7601,Men,Footwear,Shoes,Sports Shoes,Purple,Summer,2011.0,Sports,Nike Men's Lunarecl Purple Shoe,,,0,4
25040,25040,22063,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Vishudh Women Printed White and Navy Blue Kurta,,,1,0
25041,25041,51591,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Wrangler Women Navy Blue Giselle Jeans,,,1,1
25042,25042,4084,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Inkfruit Men's Chotu Chai La White T-shirt,,,0,0
25043,25043,37783,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,John Players Men Navy Blue Shirt,,,0,0
25044,25044,5156,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Women's Hippie White T-shirt,,,1,0
25045,25045,14501,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Flying Machine Men Casual Grey Casual Shoes,,,0,4
25046,25046,39619,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels,,,1,4
25047,25047,41703,Women,Footwear,Shoes,Heels,Teal,Winter,2012.0,Casual,Catwalk Women Teal Wedges,,,1,4
25048,25048,11073,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Scullers Men Stripes Black Sweaters,,,0,0
25049,25049,24394,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Folklore Women Black Printed Kurta,,,1,0
25050,25050,36463,Men,Footwear,Shoes,Sports Shoes,White,Spring,2013.0,Sports,Spinn Men Track Runner White Sports Shoes,,,0,4
25051,25051,25848,Women,Apparel,Topwear,Kurtis,Green,Summer,2012.0,Ethnic,Diva Women Printed Green Kurti,,,1,0
25052,25052,52126,Girls,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Doodle Girls Red Printed Top,,,3,0
25053,25053,14733,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Men Stripes White Shirts,,,0,0
25054,25054,5364,Men,Footwear,Shoes,Sports Shoes,Green,Fall,2011.0,Sports,Solognac Inv 50 Men Green,,,0,4
25055,25055,11241,Women,Apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,Flying Machine Women Veron Grey Jeans,,,1,1
25056,25056,33111,Women,Footwear,Shoes,Casual Shoes,Yellow,Winter,2015.0,Casual,Catwalk Women Yellow Casual Shoes,,,1,4
25057,25057,13516,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Palm Tree Kids Girl Washed Blue Skirts,,,1,1
25058,25058,2141,Men,Apparel,Topwear,Tshirts,Green,Spring,2011.0,Casual,Basics Men Green T-shirt,,,0,0
25059,25059,30794,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Ethnic,Fabindia Men Printed White Shirt,,,0,0
25060,25060,43266,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aneri Women Blue Kurta,,,1,0
25061,25061,22251,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,ID Men Black Casual Shoes,,,0,4
25062,25062,16064,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Highlander Men Black Trousers,,,0,1
25063,25063,19810,Men,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Purple Sweatshirt,,,0,0
25064,25064,7433,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2011.0,Casual,Proline Men Navy Shorts,,,0,1
25065,25065,20162,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Wrangler Men Neon Brown Shirt,,,0,0
25066,25066,53490,Women,Apparel,Innerwear,Bra,Black,Summer,2018.0,Casual,Amante Black Push-Up Bra BFCV11,,,1,5
25067,25067,14357,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Flats,,,1,4
25068,25068,44427,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Gliders Men Black Derby Formal Shoes,,,0,4
25069,25069,5700,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Casual Black Taupe Shoe,,,0,4
25070,25070,15285,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Fila Men Tenet White Sports Shoes,,,0,4
25071,25071,39873,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Catwalk Women Silver Flats,,,1,4
25072,25072,41969,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Surfs Up Red T-shirt,,,2,0
25073,25073,40087,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black Polo T-Shirt,,,0,0
25074,25074,57030,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Forever New Women Pink Top,,,1,0
25075,25075,11625,Women,Apparel,Topwear,Kurtas,Red,Summer,2011.0,Ethnic,W Women Printed Red Kurtas,,,1,0
25076,25076,25410,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men 2.04 Black Sports Shoes,,,0,4
25077,25077,59996,Women,Apparel,Dress,Dresses,Purple,Summer,2014.0,Casual,Avirate Black & Purple Dress,,,1,2
25078,25078,31222,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Puma Women Essential Workout Black Track Pants,,,1,1
25079,25079,26295,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Proline Men Red Striped Polo T-shirt,,,0,0
25080,25080,19448,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,Quiksilver Men Cream Striped T-shirt,,,0,0
25081,25081,27347,Women,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Tantra Women 3G Red T-shirt,,,1,0
25082,25082,22635,Unisex,Accessories,Headwear,Caps,Black,Fall,2011.0,Casual,Nike Unisex Striped Black Cap,,,4,6
25083,25083,8823,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Spykar Men Range Solid Black Shirts,,,0,0
25084,25084,16400,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Levis Men Grey & Navy Blue Striped Shirt,,,0,0
25085,25085,35682,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,U.S. Polo Assn. Men Brown Shoes,,,0,4
25086,25086,34750,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Black Benecio Shoes,,,0,4
25087,25087,6185,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Lee Men's Hentry Smoke Grey T-shirt,,,0,0
25088,25088,12292,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Genesis Men Check Blue Shirts,,,0,0
25089,25089,2717,Girls,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Disney Kids Girls  Kidswear,,,3,0
25090,25090,28901,Women,Apparel,Innerwear,Briefs,Purple,Fall,2012.0,Casual,Enamor Women Purple Briefs,,,1,5
25091,25091,13340,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Casual,Gini and Jony Kids Girls Solid Black Skirts,,,1,1
25092,25092,27175,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt,,,0,0
25093,25093,7265,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Scullers Men's Scul White T-shirt,,,0,0
25094,25094,22407,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men Striped White Shirt,,,0,0
25095,25095,49936,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Hanes Men White Classic U-Neck Vest,,,0,5
25096,25096,16632,Men,Apparel,Topwear,Tshirts,Red,Summer,2016.0,Casual,Facit Men Smart Red Tshirt,,,0,0
25097,25097,50027,Women,Apparel,Bottomwear,Leggings,Brown,Winter,2015.0,Casual,Hanes Women Brown ComfortSoft Waistband Cotton Stretch Full Leggings,,,1,1
25098,25098,27949,Men,Apparel,Innerwear,Trunk,Grey,Summer,2016.0,Casual,Jockey CSM Men Comfort Stretch Grey Trunks CS04,,,0,5
25099,25099,44615,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Fila Women Blue Flip Flops,,,1,8
25100,25100,5532,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Zoom Structure White Shoe,,,0,4
