,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,Unnamed: 10,Unnamed: 11
24307,7806,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Puma Men's Basket Classic White Shoe,,
24308,49355,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Vans Men Green Larkin Shoes,,
24309,8072,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,New Balance Women Grey Sports Shoes,,
24310,2548,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2010.0,Casual,Numero Uno Men's Casual Navy Blue Flip Flop,,
24311,50278,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Arrow Men Brown Formal Shoes,,
24312,13923,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Dart 9 Leather Black Sports Shoes,,
24313,19617,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,United Colors of Benetton Women Solid Blue Top,,
24314,9392,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Women Dow 3 Lea White Sports Shoe,,
24315,50876,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,Prafful Green & Beige Crepe Sari,,
24316,7208,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Jealous 21 Women's Flower Printed White Top,,
24317,27924,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Scullers For Her Beige Trousers,,
24318,28150,Men,Apparel,Innerwear,Innerwear Vests,White,Winter,2016.0,Casual,Jockey SPORT Men White Innerwear Vest 9924,,
24319,14108,Men,Apparel,Topwear,Sweatshirts,Brown,Fall,2011.0,Casual,Flying Machine Men Printed Brown Sweatshirts,,
24320,44678,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Wills Lifestyle Women Pink Top,,
24321,14934,Men,Apparel,Bottomwear,Shorts,Red,Fall,2011.0,Casual,Status Quo Men Check Red Shorts,,
24322,39210,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Franco Leone Men Black Formal Shoes,,
24323,30732,Women,Apparel,Bottomwear,Churidar,Black,Summer,2012.0,Ethnic,Fabindia Women Black Churidar,,
24324,12462,Men,Apparel,Topwear,Waistcoat,Brown,Fall,2011.0,Casual,Basics Men Brown Checked Waistcoat,,
24325,26657,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Puma Men G. Vilas 2 Basics Blue Shoes,,
24326,23325,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,W Women Brown Printed Kurta,,
24327,47660,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Femella Women White Printed Tunic,,
24328,6547,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Sports,Nike Women's Embossed Yellow T-shirt,,
24329,18964,Women,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Dark Grey Sweatshirt,,
24330,34392,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Say It Loud T-shirt,,
24331,7495,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Sports,Nike Women's Nike Spher Purple T-shirt,,
24332,35240,Men,Accessories,Socks,Socks,Red,Summer,2012.0,Casual,Manchester United Men Red Socks,,
24333,3809,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Disney Kids Boy's He Is Behind You Red Kidswear,,
24334,21472,Women,Footwear,Shoes,Casual Shoes,Green,Winter,2012.0,Casual,Roxy Women Cute Lime Casual Shoes,,
24335,15647,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Runng Black Jerseys,,
24336,32859,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Grendha Women Black Flats,,
24337,4210,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Blue Mickey Mouse Kidswear,,
24338,53052,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari,,
24339,41597,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Basics Men Navy Striped Shirt,,
24340,10335,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,United Colors of Benetton Women Striped Magenta Top,,
24341,1762,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Lotto Women Cathy Blue T-shirt,,
24342,4022,Unisex,Footwear,Shoes,Casual Shoes,Green,Summer,2011.0,Casual,ADIDAS Unisex Color Blast Green White Shoe,,
24343,21640,Women,Apparel,Innerwear,Bra,Black,Summer,2018.0,Casual,Enamor Women Lift Black Bra,,
24344,15475,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Logo Blue Tshirts,,
24345,20792,Men,Apparel,Topwear,Jackets,Beige,Fall,2011.0,Casual,Basics Men Beige Blazer Jacket,,
24346,37725,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,John Players Men Yellow Check Shirt,,
24347,32257,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Ghicha Silk Wrap Top,,
24348,13782,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Belmonte Men Solid Black Trousers,,
24349,30500,Women,Apparel,Innerwear,Bra,Purple,Summer,2014.0,Casual,Lovable Women Fiona Purple Bra,,
24350,3207,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Women's Tiger Black T-shirt,,
24351,42120,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,ADIDAS Men Black 3/4 Length Pants,,
24352,12650,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Probase Men Printed Maroon Tshirts,,
24353,26465,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Puma Men Black Shorts,,
24354,47452,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Tiptopp Women Black Sandals,,
24355,6775,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Timberland Men's Tipped Pique Polo Black T-shirt,,
24356,46580,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black T-shirt,,
24357,5594,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women's Ls Adi Ballerino White Shoe,,
24358,37341,Boys,Apparel,Topwear,Tshirts,Orange,Spring,2008.0,Casual,U.S. Polo Assn. Kids Boys Orange T-shirt,,
24359,21224,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Basics Men Brown Printed T-shirt,,
24360,15011,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Track Pants,,
24361,10563,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Large Logo Ringer Black Tshirts,,
24362,24756,Men,Apparel,Topwear,Sweaters,Green,Fall,2011.0,Casual,Spykar Men Green Sweaters,,
24363,25684,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Levis Men White Innerwear T-Shirt,,
24364,32633,Women,Apparel,Bottomwear,Capris,Black,Fall,2012.0,Sports,Nike Women Black Legend Slim Capris,,
24365,3663,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Fila Men Walker Black Shoe,,
24366,42544,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Mother Earth Women Pink Kurta,,
24367,12234,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Genesis Men Check Black Shirts,,
24368,43496,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,French Connection Men Navy Blue T-shirt,,
24369,9359,Unisex,Accessories,Socks,Socks,Grey,Fall,2011.0,Casual,Puma Unisex FTPA Grey Socks,,
24370,51153,Men,Accessories,Socks,Socks,Beige,Summer,2016.0,Casual,Raymond Men Beige Socks,,
24371,49990,Men,Accessories,Socks,Socks,White,Summer,2016.0,Sports,Hanes Men Pack Of 3 White Cushion Max Crew Socks,,
24372,29049,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,ADIDAS Men Graphic Grey T-shirt,,
24373,35416,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Enroute Men Black Formal Shoes,,
24374,47036,Women,Apparel,Topwear,Kurtas,Green,Fall,2012.0,Ethnic,Shree Women Green & White Printed Kurta,,
24375,6311,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,UCB Women Basic Racerback Black Top,,
24376,17746,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Excitmo I FG White Sports Shoe,,
24377,30958,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Ethnic,Fabindia Women Red Kalamkari Tunic,,
24378,12006,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt,,
24379,26233,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Proline Men Red Polo T-shirt,,
24380,31284,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Fass Black T-shirt,,
24381,3451,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,ADIDAS Men's Delhi Daredevils Graphic White T-shirt,,
24382,30356,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Myntra Men Grey T-shirt,,
24383,54613,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Jockey ELANCE Men Black Briefs 1010,,
24384,51361,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Spykar Women Blue Washed Capri,,
24385,8885,Men,Apparel,Bottomwear,Trousers,Green,Summer,2011.0,Formal,Scullers Men Scul Green Trousers,,
24386,22693,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men Air Max +2009 Grey Sports Shoes,,
24387,9957,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men Arsenal Authe White T-Shirts,,
24388,47204,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Franco Leone Men Brown Formal Shoes,,
24389,6123,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,UCB Men's Solid Fabric Navy T-shirt,,
24390,37173,Boys,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,United Colors of Benetton Boys Knitted shorts,,
24391,38907,Girls,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Allen Solly Kids Girls Printed Red T-shirt,,
24392,53436,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men White Sports Shoes,,
24393,15223,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Originals Men ZX Casual Black Casual Shoes,,
24394,56978,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,HM Women Black Sandals,,
24395,10751,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Men Breakline Grey Track Pants,,
24396,57096,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Elle Women Blue Chambray Capris,,
24397,40021,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men Grey T-shirt,,
24398,59930,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Multi Coloured Kurta,,
24399,32401,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Arrow Woman Printed Multi Coloured Top,,
24400,11683,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Lee Men Check Grey Shirts,,
24401,58218,Women,Apparel,Bottomwear,Patiala,Multi,Summer,2012.0,Ethnic,Shree Women Multi Coloured Patiala,,
24402,20302,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Jealous 21 Women Blue Sweater,,
24403,5560,Men,Apparel,Topwear,Jackets,Green,Summer,2011.0,Sports,Reebok Men Sport Revesable Black Green Jacket,,
24404,44647,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Arrow Woman Navy Blue Top,,
24405,45795,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Senorita Women Black Sandals,,
24406,33715,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Pieces Women Blue Jeggings,,
24407,10597,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Skinny Jack Blue Jeans,,
24408,11445,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,United Colors of Benetton Women  Winter White Printed Top,,
24409,3697,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Tantra Women Cool Pink Long T-shirt,,
24410,19628,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Printed Black Tshirt,,
24411,13312,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Navy Blue Shirts,,
24412,28953,Women,Apparel,Topwear,Kurtis,Yellow,Summer,2012.0,Ethnic,BIBA OUTLET Women Yellow Kurti,,
24413,2745,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Classic Polo Men's Black T-shirt,,
24414,49964,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2016.0,Casual,Hanes Men Grey Melange Pack of 3 T-shirts,,
24415,7237,Men,Footwear,Shoes,Formal Shoes,Beige,Fall,2011.0,Formal,Rockport Men's Slate Taupe Fabric Shoe,,
24416,46110,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2012.0,Casual,ADIDAS Men Grey Flip Flops,,
24417,31270,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Hamburg Graphic Navy Blue T-shirt,,
24418,43650,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,ONLY Women Blue Top,,
24419,2577,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Domyos Women White Sports Top,,
24420,13120,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Ess 3s Rainjkt Navy Blue Jackets,,
24421,7005,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,s.Oliver Men's Let Me Be Your Valentine Grey T-shirt,,
24422,8871,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Blue Striped Shirt,,
24423,51395,Men,Apparel,Bottomwear,Shorts,Yellow,Summer,2012.0,Casual,Myntra Men Yellow Check Shorts,,
24424,16452,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt,,
24425,17580,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Mark Taylor Men Solid Navy Blue Trouser,,
24426,37187,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,United Colors of Benetton Boys Printed White T-shirt,,
24427,5752,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's Winning Stride White Shoe,,
24428,20130,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Women Double Blue Shirt,,
24429,57062,Women,Apparel,Topwear,Jackets,Blue,Summer,2012.0,Casual,Elle Women Blue Jacket,,
24430,24590,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Blue Printed Kurta,,
24431,58816,Women,Footwear,Shoes,Casual Shoes,Purple,Spring,2013.0,Casual,Skechers Women Purple Casual Shoes,,
24432,33527,Women,Footwear,Shoes,Heels,Grey,Summer,2016.0,Casual,Cobblerz Women Grey Sandals,,
24433,25442,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Dunk Low Black Sports Shoes,,
24434,11677,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Lee Men Check Blue Shirts,,
24435,43234,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Men White Athlete Sports Shoes,,
24436,2113,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2010.0,Sports,ADIDAS Women's Essential Cinder Grey Capris,,
24437,13544,Women,Footwear,Shoes,Flats,Coffee Brown,Winter,2012.0,Casual,Carlton London Women Coffee Brown Desert Boots,,
24438,12496,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Short Grey T-shirt,,
24439,28739,Women,Apparel,Topwear,Tops,Rust,Summer,2012.0,Casual,W Women Printed Rust Top,,
24440,50623,Men,Apparel,Innerwear,Briefs,Black,Winter,2016.0,Casual,Chromozome Men Black Briefs,,
24441,34366,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Afro Jazz T-shirt,,
24442,18990,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Originals Men Black Tshirt,,
24443,19842,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,U.S. Polo Assn. Men Striped Red Shirt,,
24444,46746,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Nike Men Navy Blue Track Pants,,
24445,16036,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Check Green Shirt,,
24446,22203,Men,Apparel,Topwear,Sweatshirts,Cream,Fall,2011.0,Casual,Timberland Men Camel SweatShirt,,
24447,36431,Men,Footwear,Shoes,Casual Shoes,Beige,Spring,2013.0,Casual,Spinn Men Castro Beige Shoes,,
24448,5336,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Fila Men's Hurricane Black Silver Shoe,,
24449,14761,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Men Stripes White Shirts,,
24450,41563,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,AND Women Grey Dress,,
24451,52948,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Sari,,
24452,39479,Women,Apparel,Topwear,Kurtis,Brown,Summer,2012.0,Ethnic,Diva Women Brown Kurti,,
24453,25026,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Women Miler Blue Jersey,,
24454,57406,Women,Apparel,Innerwear,Briefs,Taupe,Winter,2015.0,Casual,Amante Women Taupe Bikini Briefs PGSI01,,
24455,1796,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Domyos Men Performance Blue T-shirt,,
24456,33143,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Pack of 2 T-shirts,,
24457,15481,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Casual,Puma Men Solid Black Short,,
24458,20766,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Classy Black Heels,,
24459,44223,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Black Football T-shirt,,
24460,11021,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Wrangler Women Freedom Spirit Black T-Shirts,,
24461,41751,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Doodle Boys Printed Yellow T-shirt,,
24462,40683,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Lee Men Blue T-shirt,,
24463,5938,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,ADIDAS Men's Lucent Black Shoe,,
24464,13776,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,Belmonte Men Printed Cream Tshirts,,
24465,2321,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Reebok Men Dragon Yao White T-shirt,,
24466,26491,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt,,
24467,6781,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Timberland Men's Pique Polo Yellow T-shirt,,
24468,16204,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Disect Black TShirt,,
24469,22031,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Printed Blue Kurta,,
24470,7653,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Wrangler Men's Dark Grey Melange Ankle Length Socks,,
24471,31677,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Spykar Men Check White Shirt,,
24472,43257,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Aneri Women White Kurta,,
24473,2170,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Probase Mens  Shirts,,
24474,9598,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple Shirts,,
24475,13527,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers For Her Women Lightwork White Shirts,,
24476,19821,Men,Apparel,Topwear,Sweaters,Off White,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Off White Sweater,,
24477,7402,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Formal Shoe,,
24478,16055,Men,Apparel,Bottomwear,Trousers,Blue,Fall,2011.0,Casual,Highlander Men Solid Blue Trouser,,
24479,29688,Men,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Indigo Nation Men Check White And Khaki Shorts,,
24480,22260,Women,Footwear,Shoes,Heels,Multi,Winter,2012.0,Casual,Inc.5 Women Multi Casual Flats,,
24481,17187,Men,Apparel,Topwear,Shirts,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Checks Navy Blue Shirt,,
24482,50640,Men,Apparel,Innerwear,Innerwear Vests,Charcoal,Summer,2016.0,Casual,Chromozome Men Charcoal Innerwear Vest,,
24483,37580,Girls,Apparel,Bottomwear,Shorts,Pink,Winter,2012.0,Casual,Madagascar 3 Girls Pink Shorts,,
24484,5355,Men,Footwear,Shoes,Sports Shoes,Grey,,2011.0,Sports,Kalenji Kapteren 100 Grey/white,,
24485,14702,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,Basics Men Black Jackets,,
24486,52117,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Myntra Women Blue Printed Top,,
24487,36452,Men,Footwear,Shoes,Sports Shoes,White,Spring,2013.0,Sports,Spinn Men Swift White & Navy Sports Shoes,,
24488,33120,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Silver Heels,,
24489,11270,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Sports,Nike Men As Ss Cruiser Maroon T-Shirts,,
24490,14530,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Mark Taylor Men Printed Green Tshirts,,
24491,20705,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2011.0,Casual,Buckaroo Men  Marcela Brown Casual Shoes,,
24492,5167,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Ed Hardy Men's Skull Wave Black T-shirt,,
24493,44240,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2012.0,Casual,Nike Men Navy Blue Flip Flops,,
24494,45392,Women,Footwear,Shoes,Flats,Gold,Spring,2013.0,Casual,Rocia Women Gold Sandals,,
24495,33312,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Jack & Jones Men Orange T-shirt,,
24496,10190,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men Club Poplin White Shirts,,
24497,11042,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Check Purple Shirts,,
24498,4889,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Levis Kids Girl's Dionne White Kidswear,,
24499,39628,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Transform Grey Sports Shoes,,
24500,3290,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Guerrilla Men's Sachin Blue T-shirt,,
24501,31445,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Sports,Nike Women Icon Orange T-shirt,,
24502,27520,Women,Footwear,Shoes,Heels,Grey,Winter,2015.0,Casual,Catwalk Women Grey Heels,,
24503,13715,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Mens Solid Black Polo Tshirt,,
24504,43065,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Nike Men Grey Striped T-shirt,,
24505,2342,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Reebok Men Basil Green & White Polo T-shirt,,
24506,30597,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Sports,Nike Men Reversible Red T-shirt,,
24507,22052,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Vishudh Women Printed Maroon Kurta,,
24508,28568,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men Verbiage White T-shirt,,
24509,23180,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Black Coffee Men White Check Slim Fit Shirt,,
